1,Logan Webb,SFG,3.5
2,Zack Wheeler,PHI,3.56
3,Corbin Burnes,BAL,3.78
4,Zac Gallen,ARI,3.82
5,Framber Valdez,HOU,3.39
6,Aaron Nola,PHI,3.82
7,Luis Castillo,SEA,3.65
8,Chris Bassitt,TOR,4.18
9,Kevin Gausman,TOR,3.44
10,Pablo L?pez,MIN,3.51
11,Shane Bieber,CLE,3.95
12,George Kirby,SEA,3.63
13,Mitch Keller,PIT,4.18
14,Logan Gilbert,SEA,3.88
15,Merrill Kelly,ARI,4.17
16,Spencer Strider,ATL,3.19
17,Max Fried,ATL,3.59
18,Zach Eflin,BAL,3.64
19,Miles Mikolas,STL,4.53
20,Brayan Bello,BOS,4.29
21,Justin Steele,CHC,3.71
22,Jes?s Luzardo,MIA,3.76
23,Sonny Gray,STL,3.83
24,Jos? Berr?os,TOR,4.09
25,Joe Ryan,MIN,4.04
26,Dylan Cease,SDP,3.91
27,Kyle Gibson,STL,4.32
28,Shota Imanaga,CHC,3.84
29,Cole Ragans,KCR,3.96
30,Josiah Gray,WSN,5.24
31,Reid Detmers,LAA,4.25
32,Yoshinobu Yamamoto,LAD,3.94
33,Dean Kremer,BAL,4.55
34,Grayson Rodriguez,BAL,3.66
35,Nathan Eovaldi,TEX,4.23
36,Nick Pivetta,BOS,4.47
37,Joe Musgrove,SDP,3.86
38,Tarik Skubal,DET,3.33
39,Jose Quintana,NYM,4.23
40,Yu Darvish,SDP,4.12
41,Marcus Stroman,NYY,4.01
42,Kyle Freeland,COL,5.8
43,JP Sears,OAK,4.34
44,Brady Singer,KCR,4.41
45,Jordan Montgomery,ARI,3.96
46,Freddy Peralta,MIL,3.7
47,Blake Snell,SFG,3.53
48,Lance Lynn,STL,4.34
49,Tyler Anderson,LAA,4.96
50,Patrick Corbin,WSN,4.9
51,Carlos Rod?n,NYY,3.77
52,Jon Gray,TEX,4.37
53,Patrick Sandoval,LAA,4.18
54,Taijuan Walker,PHI,4.76
55,Cristian Javier,HOU,4.68
56,Tanner Bibee,CLE,4.23
57,Graham Ashcraft,CIN,4.8
58,Cal Quantrill,COL,5.96
59,Hunter Greene,CIN,4.25
60,Clarke Schmidt,NYY,4.37
61,Kyle Harrison,SFG,4.1
62,Kyle Hendricks,CHC,4.78
63,Michael Wacha,KCR,4.72
64,Charlie Morton,ATL,4.19
65,Seth Lugo,KCR,4.4
66,Yusei Kikuchi,HOU,3.98
67,Justin Verlander,HOU,4.22
68,Jack Flaherty,LAD,4.41
69,Bailey Ober,MIN,4.24
70,Dane Dunning,TEX,4.57
71,Ranger Su?rez,PHI,4.04
72,Zack Littell,TBR,4.68
73,Tyler Glasnow,LAD,3.48
74,MacKenzie Gore,WSN,4.19
75,Austin Gomber,COL,5.69
76,Kutter Crawford,BOS,4.69
77,Mart?n P?rez,SDP,4.72
78,Bobby Miller,LAD,4.02
79,Erick Fedde,STL,5.13
80,Chris Sale,ATL,3.76
81,Triston McKenzie,CLE,4.46
82,Frankie Montas,MIL,4.43
83,Michael King,SDP,3.86
84,Aaron Civale,MIL,4.15
85,Tanner Houck,BOS,4.31
86,Louie Varland,MIN,4.15
87,Luis Severino,NYM,4.29
88,Paul Blackburn,NYM,4.39
89,Sean Manaea,NYM,4.06
90,Jordan Hicks,SFG,3.66
91,Kenta Maeda,DET,4.11
92,Michael Soroka,CHW,4.39
93,Griffin Canning,LAA,4.21
94,Bryce Miller,SEA,4.32
95,Logan Allen,CLE,4.19
96,Brandon Pfaadt,ARI,4.4
97,Nestor Cortes,NYY,4.17
98,Andrew Heaney,TEX,4.3
99,Jameson Taillon,CHC,4.62
100,Nick Lodolo,CIN,3.79
101,Marco Gonzales,PIT,4.87
102,Wade Miley,MIL,4.54
103,Taj Bradley,TBR,4.08
104,Chris Flexen,CHW,5.17
105,Colin Rea,,4.55
106,Ryan Pepiot,TBR,4.44
107,Eduardo Rodriguez,ARI,3.99
108,Braxton Garrett,MIA,3.99
109,John Means,BAL,4.49
110,Alex Wood,OAK,4.44
111,Steven Matz,STL,3.92
112,Jordan Wicks,CHC,4.36
113,DL Hall,MIL,3.66
114,Alex Cobb,CLE,3.68
115,Reese Olson,DET,4.21
116,Nick Martinez,CIN,4.71
117,Chris Paddack,MIN,4.37
118,Hunter Brown,HOU,3.76
119,Chase Silseth,LAA,4.33
120,Ross Stripling,OAK,4.4
121,Dakota Hudson,COL,5.79
122,Walker Buehler,LAD,4.36
123,Cristopher S?nchez,PHI,4.04
124,Adrian Houser,BAL,4.66
125,Jhony Brito,SDP,4.43
126,Kodai Senga,NYM,3.74
127,James Paxton,BOS,4.14
128,Trevor Rogers,BAL,4.06
129,Casey Mize,DET,4.63
130,Jared Jones,PIT,4.71
131,Bryan Woo,SEA,4.05
132,Gavin Williams,CLE,4.24
133,Reynaldo L?pez,ATL,4.26
134,Jake Irvin,WSN,4.99
135,Eury P?rez,MIA,4.1
136,Garrett Crochet,CHW,4.07
137,Edward Cabrera,MIA,4.16
138,Ryan Feltner,COL,5.43
139,Alec Marsh,KCR,4.97
140,Jakob Junis,CIN,4.43
141,Garrett Whitlock,BOS,4.27
142,Shane Baz,TBR,3.7
143,Matt Manning,DET,4.8
144,Joe Ross,MIL,4.48
145,Peter Lambert,COL,5.57
146,Bryce Elder,ATL,4.57
147,Max Scherzer,TEX,4.08
148,Nick Nastrini,CHW,5.02
149,Luis Gil,NYY,4.29
150,Michael Lorenzen,KCR,4.65
151,A.J. Puk,ARI,4.03
152,Jos? Urquidy,HOU,4.94
153,Kyle Bradish,BAL,3.93
154,Max Meyer,MIA,4.32
155,Alek Manoah,TOR,4.67
156,Andrew Abbott,CIN,4.38
157,Luis Medina,OAK,4.53
158,Trevor Williams,WSN,5.2
159,Carlos Carrasco,CLE,4.48
160,Luis L. Ortiz,PIT,4.8
161,Anthony DeSclafani,MIN,4.53
162,Tylor Megill,NYM,4.38
163,Drew Thorpe,CHW,4.3
164,Joe Boyle,OAK,4.34
165,Quinn Priester,BOS,4.42
166,Robert Gasser,MIL,4.51
167,Gerrit Cole,NYY,3.72
168,J.P. France,HOU,4.61
169,Daniel Lynch IV,KCR,4.76
170,Randy V?squez,SDP,4.34
171,Javier Assad,CHC,4.52
172,Ronel Blanco,HOU,4.44
173,Aaron Ashby,MIL,3.51
174,Emerson Hancock,SEA,4.7
175,Jackson Rutledge,WSN,5.35
176,Ryne Nelson,ARI,4.74
177,David Peterson,NYM,3.5
178,Jordan Lyles,LAD,5.05
179,Tyler Wells,BAL,4.5
180,Spencer Turnbull,PHI,4.31
181,Cole Irvin,BAL,4.33
182,Lance McCullers Jr.,HOU,4.04
183,Brandon Williamson,CIN,5.16
184,Mike Clevinger,CHW,4.83
185,Matt Waldron,SDP,4.8
186,Keaton Winn,SFG,4.03
187,Josh Winckowski,BOS,4.29
188,Kyle Muller,OAK,4.03
189,Zack Thompson,STL,4.1
190,Gavin Stone,LAD,4.23
191,Chase Anderson,TEX,5.22
192,Matthew Liberatore,STL,3.93
193,Mitch Spence,OAK,4.16
194,Ryan Weathers,MIA,4.23
195,Zach Plesac,,5.02
196,Joey Wentz,PIT,4.22
197,Clayton Kershaw,LAD,3.81
198,Jos? Soriano,LAA,4.02
199,Sawyer Gipson-Long,DET,4.03
200,Matt Strahm,PHI,3.56
201,H?ctor Neris,HOU,4.12
202,Michael Kopech,LAD,4.34
203,Brent Suter,CIN,4.61
204,Dillon Tate,TOR,4.26
205,Xzavion Curry,MIA,4.91
206,Ben Brown,CHC,4.07
207,Cooper Criswell,BOS,4.92
208,Drew Smyly,CHC,4.07
209,Mason Miller,OAK,2.96
210,David Bednar,PIT,3.6
211,Alexis D?az,CIN,4.32
212,Giovanny Gallegos,MIN,3.99
213,Bryan Abreu,HOU,3.25
214,Adbert Alzolay,CHC,3.65
215,Joel Payamps,MIL,3.93
216,Joe Jim?nez,ATL,3.98
217,Pete Fairbanks,TBR,2.99
218,Tanner Scott,SDP,3.06
219,Emmanuel Clase,CLE,3.17
220,Ryan Pressly,HOU,3.39
221,Camilo Doval,SFG,3.29
222,Clay Holmes,NYY,3.24
223,Evan Phillips,LAD,3.61
224,Chris Martin,BOS,3.75
225,Raisel Iglesias,ATL,3.62
226,Jeff Hoffman,PHI,3.88
227,Yimi Garc?a,SEA,3.69
228,Kyle Finnegan,WSN,4.03
229,Craig Kimbrel,BAL,3.75
230,Lucas Erceg,KCR,3.59
231,Carlos Est?vez,PHI,4.32
232,Justin Lawrence,COL,4.55
233,Emilio Pag?n,CIN,4.54
234,James McArthur,KCR,4.14
235,Enyel De Los Santos,CHW,3.91
236,Jos? Leclerc,TEX,4.34
237,John Brebbia,ATL,4.24
238,Joan Adon,WSN,4.69
239,Jos? Alvarado,PHI,3.04
240,Ryan Helsley,STL,3.21
241,Griffin Jax,MIN,3.83
242,Robert Suarez,SDP,3.64
243,Alex Lange,DET,3.93
244,Phil Maton,NYM,4.25
245,Bowden Francis,TOR,4.51
246,Yariel Rodr?guez,TOR,4.18
247,Tyler Alexander,TBR,4.55
248,Edwin D?az,NYM,2.78
249,Aroldis Chapman,PIT,2.94
250,Andr?s Mu?oz,SEA,2.88
251,Trevor Megill,MIL,3.47
252,Yuki Matsui,SDP,3.38
253,A.J. Minter,ATL,3.44
254,Hunter Harvey,KCR,3.73
255,JoJo Romero,STL,3.28
256,Josh Sborz,TEX,3.79
257,Kevin Ginkel,ARI,3.73
258,Jason Adam,SDP,3.58
259,Kenley Jansen,BOS,4.14
260,Andrew Nardi,MIA,3.74
261,Ryan Brasier,LAD,4.06
262,Jonathan Lo?isiga,NYY,3.77
263,Yennier Cano,BAL,3.66
264,Chad Green,TOR,3.84
265,Brooks Raley,NYM,3.9
266,Scott Barlow,CLE,3.86
267,Tyler Kinley,COL,4.92
268,Dany Jim?nez,OAK,4.19
269,Lucas Sims,BOS,4.78
270,Tyler Rogers,SFG,4.3
271,Will Smith,KCR,4.62
272,Emmet Sheehan,LAD,4.13
273,Zack Greinke,,4.63
274,Angel Zerpa,KCR,4.02
275,Josh Hader,HOU,3.34
276,Brock Stewart,MIN,3.43
277,Julian Merryweather,CHC,3.55
278,Pierce Johnson,ATL,3.55
279,Abner Uribe,MIL,3.45
280,Taylor Rogers,SFG,3.53
281,Orion Kerkering,PHI,3.74
282,Scott McGough,ARI,3.77
283,Seranthony Dom?nguez,BAL,3.97
284,Gabe Speier,SEA,3.38
285,Ian Hamilton,NYY,3.49
286,Jason Foley,DET,3.79
287,David Robertson,TEX,4.13
288,John Schreiber,KCR,4
289,Jake Bird,COL,4.63
290,Danny Coulombe,BAL,3.88
291,Ryne Stanek,NYM,3.93
292,Ryan Borucki,PIT,4.19
293,Isaiah Campbell,BOS,4.36
294,Matt Moore,LAA,4.11
295,Jorge Alcala,MIN,4.13
296,G?nesis Cabrera,TOR,4.11
297,Adam Ottavino,NYM,4.25
298,Nick Sandlin,CLE,4.18
299,Colin Poche,TBR,4.21
300,Steven Wilson,CHW,4.62
301,Jared Shuster,CHW,5.11
302,Joe Kelly,LAD,3.18
303,Aaron Bummer,ATL,3.23
304,Caleb Ferguson,HOU,3.34
305,Fernando Cruz,CIN,3.99
306,Tim Mayza,NYY,3.4
307,Gregory Soto,BAL,3.63
308,Luis Garc?a,BOS,3.96
309,Mark Leiter Jr.,NYY,3.86
310,Steven Okert,MIN,3.94
311,Shawn Armstrong,CHC,3.78
312,Andrew Kittredge,STL,4.1
313,Andrew Chafin,TEX,3.88
314,Tim Herrin,CLE,3.61
315,Rafael Montero,HOU,4
316,Hoby Milner,MIL,3.97
317,Luke Jackson,ATL,3.93
318,Wandy Peralta,SDP,3.72
319,Chris Stratton,KCR,4.35
320,Jordan Weems,WSN,4.44
321,Miguel Castro,,4.23
322,Jordan Leasure,CHW,4.38
323,Nick Mears,MIL,5.19
324,Drew Smith,NYM,4.37
325,George Soriano,MIA,4.52
326,Justin Slaten,BOS,4.76
327,Adam Cimber,LAA,4.87
328,Tyler Beede,CLE,5.11
329,Joey Estes,OAK,4.77
330,Brad Keller,BOS,4.81
331,Cody Bradford,TEX,4.5
332,Bailey Falter,PIT,4.34
333,Daniel Hudson,LAD,3.83
334,Robert Garcia,WSN,4.11
335,Jake Diekman,,3.72
336,Joely Rodr?guez,BOS,4.14
337,Shelby Miller,DET,4.31
338,Buck Farmer,CIN,4.83
339,Kirby Yates,TEX,4.25
340,Carmen Mlodzinski,PIT,4.34
341,Cade Smith,CLE,4.11
342,Tayler Saucedo,SEA,3.79
343,Jeremiah Estrada,SDP,4.34
344,Bryse Wilson,MIL,4.57
345,Deivi Garc?a,CHW,4.98
346,Luke Weaver,NYY,4.01
347,Alex Vesia,LAD,3.76
348,Will Vest,DET,3.67
349,Jalen Beeks,PIT,4.33
350,Anthony Bender,MIA,3.85
351,Ryan Walker,SFG,3.6
352,Sam Moll,CIN,4.05
353,Trevor Richards,MIN,3.81
354,Andre Pallante,STL,3.77
355,Tanner Rainey,WSN,4.31
356,Brock Burke,LAA,4
357,Bennett Sousa,HOU,4.01
358,Ryan Thompson,ARI,4.16
359,Jos? Cisnero,,4.24
360,Jay Jackson,,4.17
361,Victor Gonz?lez,NYY,3.67
362,Elvis Peguero,MIL,4.11
363,Cionel P?rez,BAL,3.81
364,Austin Adams,OAK,4.15
365,Hunter Stratton,PIT,4.29
366,Nick Anderson,BAL,4.57
367,Connor Brogdon,LAD,4.42
368,Tim Hill,NYY,4.4
369,Trent Thornton,SEA,4.42
370,Mitch White,MIL,4.12
371,Kyle Hurt,LAD,3.68
372,Jorge L?pez,CHC,3.89
373,Domingo Germ?n,PIT,4.35
374,Jacob Latz,TEX,3.96
375,John McMillon,MIA,4.1
376,Kyle Nelson,ARI,4.1
377,Dylan Floro,ARI,4.21
378,Nick Burdi,NYY,3.81
379,Tyler Holton,DET,3.94
380,Riley O'Brien,STL,4.05
381,Eli Morgan,CLE,4.12
382,Tyson Miller,CHC,4.12
383,Chris Devenski,SEA,4.33
384,Daulton Jefferies,PIT,4.28
385,Seth Martinez,HOU,4.35
386,Jacob Webb,BAL,4.34
387,Tyler Matzek,ATL,4.4
388,Pedro Avila,CLE,4.18
389,Michael Grove,LAD,4.09
390,Jacob Waguespack,TBR,4.41
391,Jordan Romano,TOR,3.65
392,Bryan Hudson,MIL,3.68
393,Sean Reid-Foley,NYM,3.78
394,Jonathan Hern?ndez,SEA,4.17
395,Alex Faedo,DET,4.13
396,Spencer Howard,SFG,4.05
397,Ken Waldichuk,OAK,4.28
398,Robert Stephenson,LAA,3.96
399,Colin Holderman,PIT,3.79
400,Justin Topa,MIN,3.99
401,Beau Brieske,DET,4.15
402,JT Chargois,SEA,4.22
403,Zach Jackson,OAK,4.12
404,Tom Cosgrove,SDP,4.16
405,Jose Cuas,PHI,4.24
406,Clayton Beeter,NYY,4.35
407,Jake Eder,CHW,4.9
408,Matt Sauer,NYY,4.65
409,AJ Smith-Shawver,ATL,4.67
410,Jhoan Duran,MIN,2.61
411,Sam Hentges,CLE,3.38
412,Garrett Cleavinger,TBR,3.47
413,Blake Treinen,LAD,4.05
414,Thyago Vieira,ARI,3.88
415,Erik Swanson,TOR,3.84
416,Tanner Banks,PHI,4.05
417,Michael Tonkin,MIN,4.06
418,Luis F. Ortiz,PHI,4.32
419,Guillermo Zu?iga,LAA,4.53
420,Daniel Bard,COL,5.44
421,Hayden Wesneski,CHC,4.25
422,Sixto S?nchez,MIA,3.55
423,Caleb Thielbar,MIN,3.59
424,Brusdar Graterol,LAD,3.66
425,Landen Roupp,SFG,3.63
426,Nate Pearson,CHC,3.95
427,Gregory Santos,SEA,3.54
428,Paul Sewald,ARI,3.96
429,Roansy Contreras,LAA,4.1
430,Joe Mantiply,ARI,3.92
431,Parker Mushinski,HOU,3.91
432,Ian Gibaut,CIN,4.56
433,Mike Baumann,MIA,4.09
434,Daysbel Hern?ndez,ATL,4.24
435,Anthony Molina,COL,5.29
436,Noah Syndergaard,,5.23
437,Bryce Jarvis,ARI,4.48
438,Matt Brash,SEA,3.02
439,Greg Weissert,BOS,4.39
440,Austin Voth,SEA,4.27
441,Ryan Yarbrough,TOR,4.51
442,Yency Almonte,CHC,4.08
443,Yerry Rodr?guez,TOR,4.04
444,Keynan Middleton,STL,3.98
445,Justin Wilson,CIN,4.46
446,Derek Law,WSN,4.48
447,T.J. McFarland,OAK,4.03
448,Stephen Kolek,SDP,4.25
449,Andrew Wantz,LAA,4.97
450,Tommy Henry,ARI,4.54
451,Ben Joyce,LAA,3.9
452,Brennan Bernardino,BOS,3.95
453,Jake Cousins,NYY,4.2
454,Will Warren,NYY,4.2
455,Cade Cavalli,WSN,4.4
456,Tommy Kahnle,NYY,3.82
457,Josh Staumont,,3.99
458,Andrew Saalfrank,ARI,3.71
459,Carlos Hern?ndez,KCR,4.1
460,Burch Smith,BAL,5.03
461,Tyler Mahle,TEX,4.22
462,Bryan Mata,BOS,4.72
463,Jos? Suarez,LAA,4.24
464,Keegan Akin,BAL,3.63
465,Luke Little,CHC,3.48
466,Yunior Marte,PHI,4.14
467,Tejay Antone,CIN,4.34
468,James Karinchak,CLE,4.08
469,Dylan Lee,ATL,4.06
470,Sean Newcomb,,4.01
471,Josh Fleming,SEA,4.07
472,Adrian Morejon,SDP,3.99
473,Matt Carasiti,,5.18
474,Ron Marinaccio,NYY,4.44
475,Hunter Gaddis,CLE,4.7
476,Jeffrey Springs,TBR,3.61
477,Mason Black,SFG,4.09
478,Mick Abel,PHI,5.08
479,Shintaro Fujinami,NYM,3.89
480,J.B. Bukauskas,MIL,3.93
481,Matt Barnes,,4.59
482,Brandon Bielak,OAK,4.14
483,Declan Cronin,MIA,4.69
484,J.P. Feyereisen,LAD,4.78
485,Drew Rasmussen,TBR,3.43
486,Johnny Cueto,,5.06
487,Scott Alexander,OAK,3.76
488,Alex Speas,BOS,4.12
489,Ryan Fernandez,STL,4.25
490,Ricky Tiedemann,TOR,3.86
491,Daniel Palencia,CHC,4.05
492,Woo-Suk Go,MIA,3.84
493,Jesse Chavez,ATL,4.1
494,Lucas Gilbreath,COL,4.68
495,Manuel Rodr?guez,TBR,3.89
496,Trey Wingenter,CHC,4.13
497,Bryan Baker,BAL,4.01
498,Jacob Barnes,WSN,4.77
499,Nick Ramirez,LAD,4.27
500,Erik Miller,SFG,4.13
501,Luis Guerrero,BOS,5.06
502,Noah Davis,COL,6.05
503,Robbie Ray,SFG,3.99
504,Kody Funderburk,MIN,3.6
505,Zach Davies,,5.01
506,Huascar Ynoa,ATL,3.79
507,Corey Knebel,LAA,4.36
508,Marc Church,TEX,4.5
509,Bruce Zimmermann,BAL,4.1
510,Dylan Coleman,,4.22
511,Joey Lucchesi,NYM,4.27
512,Bryan Hoeing,SDP,4.44
513,Wes Parsons,,3.89
514,Richard Bleier,,4.37
515,Grant Anderson,TEX,4.31
516,Victor Vodnik,COL,4.73
517,Cody Poteet,NYY,4.11
518,Luis Fr?as,TOR,4.24
519,Ryder Ryan,PIT,4.37
520,Yohan Ram?rez,BOS,4.14
521,Nick Robertson,LAA,3.83
522,Jose E. Hernandez,LAD,4.08
523,Ray Kerr,ATL,3.85
524,Jos? Ruiz,PHI,4.33
525,Alex Young,NYM,4.49
526,Jose Ferrer,WSN,4.16
527,Cole Sands,MIN,4.22
528,Carlos Vargas,SEA,3.75
529,Michael Kelly,OAK,4.15
530,Tayler Scott,HOU,4.29
531,Alek Jacob,SDP,4.29
532,Nick Vespi,BAL,4.17
533,Zack Kelly,BOS,4.58
534,Bryan Shaw,,4.54
535,Juan Sanchez,SFG,4.31
536,Mychal Givens,,4.9
537,Mitchell Parker,WSN,4.82
538,Janson Junk,OAK,4.8
539,Hunter Strickland,LAA,5.32
540,Josh Taylor,KCR,3.94
541,Reed Garrett,NYM,4.24
542,Joe La Sorsa,WSN,4.62
543,Keegan Thompson,CHC,4.53
544,Brent Honeywell,LAD,4.65
545,Cody Bolton,SEA,4.29
546,Davis Daniel,LAA,5.12
547,Devin Williams,MIL,3.13
548,Kai-Wei Teng,SFG,3.89
549,Anthony Maldonado,MIA,4.18
550,Kevin Kelly,TBR,4.12
551,Adri?n Mart?nez,,4.23
552,Riley Pint,COL,4.98
553,Eric Lauer,,4.77
554,Dallas Keuchel,,4.67
555,Rich Hill,BOS,4.78
556,Justin Martinez,ARI,3.76
557,John King,STL,3.82
558,Prelander Berroa,CHW,3.93
559,Zach Pop,TOR,3.97
560,Aaron Loup,,4.07
561,Connor Phillips,CIN,4.43
562,Drew Rom,STL,3.7
563,Braxton Ashcraft,PIT,4.21
564,Hogan Harris,OAK,4.09
565,Jimmy Herget,ATL,4.68
566,Ben Lively,CLE,4.17
567,Eduard Bazardo,SEA,4.11
568,Steven Cruz,KCR,4.57
569,Evan Justice,COL,4.96
570,Dennis Santana,PIT,4.19
571,Tony Santillan,CIN,4.8
572,Trevor Brigden,,4.39
573,Robert Gsellman,,4.99
574,Brad Boxberger,,4.95
575,Kolby Allard,PHI,4.41
576,Tristan Beck,SFG,4.45
577,Taylor Clarke,MIL,4.19
578,Brad Hand,,4.32
579,Jos? Ure?a,TEX,4.39
580,Daniel Duarte,MIN,4.58
581,Drew Anderson,,4.68
582,Gus Varland,CHW,4.64
583,Nick Avila,,4.61
584,Nick Nelson,PHI,4.62
585,Ian Anderson,ATL,4.26
586,Carson Spiers,CIN,5.15
587,Owen White,TEX,4.84
588,Jos? Butt?,NYM,4.44
589,Slade Cecconi,ARI,4.29
590,Jarl?n Garc?a,,4.26
591,Codi Heuer,TEX,4.5
592,Ty Blach,COL,5.56
593,Mark Melancon,,4.6
594,Sam Coonrod,,4.66
595,Simeon Woods Richardson,MIN,4.83
596,Brent Headrick,MIN,4.23
597,Anthony Veneziano,MIA,4.54
598,V?ctor Arano,WSN,4.17
599,Miguel D?az,DET,4.15
600,Anthony Bass,,4.24
